"","R2c","R2m","deviance","urb.cf","urb.ci_l","urb.ci_u","urb.t","urb.p","gdp.cf","gdp.ci_l","gdp.ci_u","gdp.t","gdp.p"
"自杀",0.00838045821374243,0.000362128322408066,-52214.7904595669,0.0178774259680401,-0.0232633876231975,0.0590182395592778,0.854127223556448,0.393517155427638,-0.00154180779848495,-0.0455783881088282,0.0424947725118583,-0.0690104806886197,0.945045384708306
"毫无",0.00762683998479282,0.00393696437688297,-110515.133595878,0.0452363411200751,0.0156095033514773,0.0748631788886728,3.00778359040723,0.00291178776592401,0.00532460928738997,-0.0259064920168157,0.0365557105915956,0.336789587296759,0.736731888392974
"【",0.0145408721279588,0.00966731335150454,-503556.099025228,-0.00266631907921475,-0.0189845526109355,0.013651914452506,-0.322563989088519,0.74742514952882,0.00669431374711259,-0.00981974366295123,0.0232083711571764,0.79792610329075,0.425582772287069
"带来",0.0234280813127578,0.000540617571923411,-123909.946902284,-0.032416209868212,-0.0679727309250274,0.00314031118860336,-1.79435597248007,0.0737985630658769,0.0260573526140241,-0.00998883056722309,0.0621035357952714,1.42048882024336,0.156127814821436
"吗",0.00491580509312874,0.00281358224738172,-249898.383818444,0.0206916605533228,0.00104788973772479,0.0403354313689209,2.07379403744238,0.0390444528828782,0.0115362642979341,-0.00926455441799516,0.0323370830138633,1.09402908892172,0.275337630000328
"明白",0.0192856708770369,0.00819650709847308,-59035.4660017406,0.0111650946877815,-0.0312233664210031,0.0535535557965661,0.519138428915258,0.604191402852403,-0.00377908787811953,-0.0481204560511108,0.0405622802948717,-0.168097692094825,0.866682695043299
"长",0.00853725414113989,0.00406209941494382,-72122.0002668221,0.00212003796451341,-0.034885933112736,0.0391260090417628,0.112864557802292,0.910234085864539,0.00076513487759164,-0.0376186519603404,0.0391489217155237,0.0393779258318137,0.968639907374386
"死亡",0.0119160253983567,0.00448005099992986,-52036.3468454531,0.0478643369411252,0.00475032247214594,0.0909783514101044,2.18493470064102,0.0296853205552325,0.00963646280394226,-0.035565202827086,0.0548381284349706,0.420646476537878,0.674510954847839
"》",0.00120838205565955,0.000230883138988738,-251002.860717672,0.00682347772329502,-0.0112029440355211,0.0248498994821112,0.747120123180599,0.456004398690769,0.00889049418071483,-0.00989528427511096,0.0276762726365406,0.938878324823887,0.350045762385257
"”",0.011408391522686,0.0103242287822665,-388145.533176141,0.0197613278409577,0.00527369061857336,0.034248965063342,2.68110141767285,0.00762549789878084,0.0176025926471817,0.0024323999249411,0.0327727853694223,2.28282056527826,0.0230935054669291
"真正",0.011077453467141,0.00459632326286342,-118366.284601964,0.0130298834836539,-0.0170580243580657,0.0431177913253736,0.853534224989865,0.394302526733106,-0.00607052591825623,-0.0374243134023435,0.025283261565831,-0.381620602430262,0.703119050913105
"用",0.0194113069620113,0.00432739098816241,-256114.665012215,-0.00211095892814585,-0.0285189170207038,0.0242969991644121,-0.157500581920674,0.874988400409599,0.0170633118951848,-0.00897779641241206,0.0431044202027816,1.28805777168894,0.198452025323757
"）",0.0121048210587384,0.00475773704980324,-225044.272181812,-0.0136456861724991,-0.0349526953312341,0.0076613229862358,-1.26475573568252,0.207791497643058,-0.00742251950302098,-0.0295821555007252,0.0147371164946832,-0.659886871497362,0.509969850081447
"几乎",0.0172985840875278,0.0101948180021421,-47241.6910901851,0.0212914717869378,-0.0248321625385957,0.0674151061124712,0.906903946694083,0.36488553432765,0.0237914887652428,-0.0247933194318666,0.0723762969623523,0.964079774242658,0.335865365692094
"】",0.0154895327535819,0.0105543063224669,-502277.783561319,-0.00616069263646239,-0.0225337191375748,0.01021233386465,-0.742822966834909,0.458625255043162,0.00746876301359065,-0.00908809973240512,0.0240256257595864,0.887931443997224,0.375331430413372
"的",0.0137569872397258,0.00383544372778068,-388823.91803379,-0.0529281840860929,-0.0718126360485768,-0.0340437321236089,-5.52891257686251,1.06810092068372e-07,-0.0101488614749813,-0.0282636887325999,0.00796596578263721,-1.1019306362663,0.271258367722954
"网络",0.0134888254247893,0.00720433631325858,-43214.6856136111,0.0521947544799045,0.00475831444595549,0.0996311945138536,2.16220761582924,0.031112677899569,0.0388129269316412,-0.0112689123282784,0.0888947661915607,1.52707919234622,0.128130899074367
"这种",0.00797817425721739,0.00525274178869485,-135710.167124017,0.0170102242679422,-0.00975164529774585,0.0437720938336302,1.25357621951356,0.211499878783467,0.0169266834798572,-0.0114869123444985,0.0453402793042128,1.18158579173255,0.240111532368761
"导致",0.0255666301834042,0.00214944909825619,-104569.611946541,-0.0171377457491999,-0.0553042091349437,0.0210287176365439,-0.890403794226392,0.375297986404718,-0.0144051907564153,-0.0531451540121989,0.0243347724993683,-0.734220696886225,0.463863349296624
"也",0.0121345136060532,0.00456934047078244,-492480.217559074,-0.0407872781137215,-0.0590005308609421,-0.0225740253665008,-4.41951499524064,1.72358226930774e-05,0.00840252242271781,-0.00969064338411057,0.0264956882295462,0.913717184747237,0.361562946890739
"让",0.0196798944477147,0.00379078558440441,-433739.713136207,-0.0538601662040443,-0.0772915755084668,-0.0304287568996218,-4.53141398193085,9.8398250833871e-06,-0.0103186764543289,-0.0323744957947063,0.0117371428860484,-0.919880632177205,0.358217506790348
"绝望",0.0179569502008846,0.00489059481875853,-48379.2947937071,0.00286195859564732,-0.0441008574830177,0.0498247746743123,0.120462183585484,0.904286235406183,0.0163395771233168,-0.0326517884196081,0.0653309426662417,0.660141747369892,0.510389726344187
