"","R2c","R2m","deviance","urb.cf","urb.ci_l","urb.ci_u","urb.t","urb.p","gdp.cf","gdp.ci_l","gdp.ci_u","gdp.t","gdp.p"
"@",0.106032150229699,0.103091580339096,-147551.922553039,-0.00661074298988029,-0.0293245311338369,0.0161030451540763,-0.571857131633303,0.567682149640471,0.00498095557132862,-0.0191737554071436,0.0291356665498009,0.405660605187432,0.685256226867579
"一下",0.120034839800622,0.0771041321344077,-125951.333999946,-0.0314970962017151,-0.071929058641258,0.00893486623782775,-1.54086816175174,0.12572597524937,0.0324921968011361,-0.00666138449940479,0.071645778101677,1.63492640913305,0.10340332344692
"~",0.0350452844072082,0.0305452394160378,-171371.182625396,0.0305930386154715,0.00822083085062054,0.0529652463803224,2.69425323002005,0.00757148553482376,0.0133749942471309,-0.0103168298888608,0.0370668183831227,1.11220954398106,0.267185067330363
"很多",0.122025066253363,0.119926299101724,-237358.648419438,-0.00166483257371891,-0.020772664196244,0.0174429990488062,-0.172786362501712,0.863156450485027,0.00978717213858101,-0.0103576918315777,0.0299320361087397,0.966519344079973,0.336632158719442
"怕",0.0266475096347237,0.0224685321980629,-49046.9954290618,-0.0287698720953322,-0.0670183990836434,0.0094786548929791,-1.47926867836858,0.139950898403016,0.0382163442305138,-0.00139209274773082,0.0778247812087584,1.90220532748019,0.0585333044956376
"快乐",0.125655564562966,0.120474519468555,-177996.192348508,-0.0218097619022901,-0.0450960684905454,0.0014765446859652,-1.84723201101916,0.0662393430579989,0.00806779500464029,-0.0156724215398133,0.0318080115490939,0.669151492271672,0.503986701159221
"承认",0.132748707744081,0.121841030747269,-41311.7961745518,-0.0072715307899328,-0.0518945918341892,0.0373515302543236,-0.321370817806198,0.748272083108242,0.0279235345155909,-0.0197534773793118,0.0756005464104936,1.15964036397397,0.248503680418953
"烦恼",0.106126742209094,0.102325389518277,-105708.925630009,0.00785186901461134,-0.0209431335653643,0.036646871594587,0.536069158396065,0.592208890804346,0.00480185124488901,-0.0245694730990249,0.034173175588803,0.321429618415301,0.748057386977042
"脚步",0.0947606987148213,0.0680539215449669,-29334.8203302413,0.00786616834341685,-0.049223724143923,0.0649560608307567,0.271781794846878,0.786084165797859,-0.00055022261711277,-0.0591707948190114,0.0580703495847858,-0.0184956602116115,0.985259767897766
".",0.0698253403288562,0.0557211673513093,-167634.851592028,-0.0385993642106388,-0.0645094436423736,-0.0126892847789041,-2.944555396217,0.00377139425963301,-0.006717896932474,-0.0317933257742566,0.0183575319093086,-0.52752457416455,0.598275532068187
"事情",0.099635485869852,0.0980211127069482,-171145.45423391,0.0159261550526302,-0.00564871490400475,0.0375010250092652,1.45146876815391,0.147481209680597,-0.00213286825263254,-0.0244844954453058,0.0202187589400407,-0.187942857937192,0.851075007023737
"崩溃",0.084456265916809,0.0747050689046746,-44427.6324810134,-0.000653494860697168,-0.0458657348596573,0.044558745138263,-0.0284707044284406,0.977310053546354,0.0342441449192555,-0.0128277238324252,0.0813160136709362,1.43471801122325,0.152963298904502
"不了",0.132238073309455,0.0786115314972487,-76638.7655581025,-0.0804717466390124,-0.127974526218913,-0.032968967059112,-3.34116973514514,0.00100125711085655,0.0205099317553683,-0.0251578064467336,0.0661776699574702,0.883401116756278,0.377646375369716
"这么",0.0991886423200943,0.0977346065393213,-166476.58344757,0.0208613653673011,-0.000950434542437484,0.0426731652770398,1.88001187118657,0.060802767647327,0.0104334855539591,-0.0122563031257958,0.033123274233714,0.906141042028248,0.365833196590653
